cell,cycle,SOH,SOC,OCV_V,V_dis_V,V_chg_V,hyst_mV
BOOST_NEGPULSE_1S,1426,0.81043,0.37,3.54369,3.48964,3.59774,108.1
BOOST_NEGPULSE_1S,1426,0.81043,0.38,3.55433,3.50052,3.60814,107.62
BOOST_NEGPULSE_1S,1426,0.81043,0.39,3.56476,3.51132,3.61819,106.87
BOOST_NEGPULSE_1S,1426,0.81043,0.4,3.57438,3.52144,3.62733,105.89
BOOST_NEGPULSE_1S,1426,0.81043,0.41,3.58385,3.53173,3.63598,104.25
BOOST_NEGPULSE_1S,1426,0.81043,0.42,3.59267,3.54144,3.6439,102.46
BOOST_NEGPULSE_1S,1426,0.81043,0.43,3.60106,3.55064,3.65148,100.83
BOOST_NEGPULSE_1S,1426,0.81043,0.44,3.60945,3.55994,3.65895,99.0
BOOST_NEGPULSE_1S,1426,0.81043,0.45,3.61759,3.56874,3.66644,97.69
BOOST_NEGPULSE_1S,1426,0.81043,0.46,3.62582,3.57754,3.6741,96.55
BOOST_NEGPULSE_1S,1426,0.81043,0.47,3.63396,3.58614,3.68178,95.64
BOOST_NEGPULSE_1S,1426,0.81043,0.48,3.64189,3.59424,3.68954,95.3
BOOST_NEGPULSE_1S,1426,0.81043,0.49,3.65018,3.60235,3.698,95.65
BOOST_NEGPULSE_1S,1426,0.81043,0.5,3.65849,3.61055,3.70644,95.88
BOOST_NEGPULSE_1S,1426,0.81043,0.51,3.66698,3.61838,3.71558,97.2
BOOST_NEGPULSE_1S,1426,0.81043,0.52,3.67555,3.62628,3.72482,98.54
BOOST_NEGPULSE_1S,1426,0.81043,0.53,3.68448,3.63446,3.7345,100.04
BOOST_NEGPULSE_1S,1426,0.81043,0.54,3.6934,3.64238,3.74442,102.04
BOOST_NEGPULSE_1S,1426,0.81043,0.55,3.70256,3.65057,3.75454,103.97
BOOST_NEGPULSE_1S,1426,0.81043,0.56,3.71187,3.65916,3.76458,105.42
BOOST_NEGPULSE_1S,1426,0.81043,0.57,3.72146,3.66797,3.77494,106.97
BOOST_NEGPULSE_1S,1426,0.81043,0.58,3.73099,3.67717,3.78482,107.65
BOOST_NEGPULSE_1S,1426,0.81043,0.59,3.74055,3.68647,3.79464,108.17
BOOST_NEGPULSE_1S,1426,0.81043,0.6,3.75055,3.69656,3.80454,107.98
BOOST_NEGPULSE_1S,1426,0.81043,0.61,3.76017,3.70647,3.81388,107.41
BOOST_NEGPULSE_1S,1426,0.81043,0.62,3.77022,3.71706,3.82338,106.32
BOOST_NEGPULSE_1S,1426,0.81043,0.63,3.78012,3.72747,3.83276,105.29
BOOST_NEGPULSE_1S,1426,0.81043,0.64,3.78992,3.73806,3.84178,103.72
BOOST_NEGPULSE_1S,1426,0.81043,0.65,3.7996,3.74837,3.85084,102.47
BOOST_NEGPULSE_1S,1426,0.81043,0.66,3.80907,3.75866,3.85948,100.81
BOOST_NEGPULSE_1S,1426,0.81043,0.67,3.81831,3.76867,3.86795,99.28
BOOST_NEGPULSE_1S,1426,0.81043,0.68,3.82753,3.77887,3.87618,97.32
BOOST_NEGPULSE_1S,1426,0.81043,0.69,3.83636,3.78858,3.88415,95.57
BOOST_NEGPULSE_1S,1426,0.81043,0.7,3.84562,3.79877,3.89248,93.71
BOOST_NEGPULSE_1S,1426,0.81043,0.71,3.85493,3.80867,3.90118,92.51
BOOST_NEGPULSE_1S,1426,0.81043,0.72,3.86463,3.81838,3.91088,92.5
BOOST_NEGPULSE_1S,1426,0.81043,0.73,3.87496,3.82808,3.92184,93.76
BOOST_NEGPULSE_1S,1426,0.81043,0.74,3.88543,3.83758,3.93328,95.7
BOOST_NEGPULSE_1S,1426,0.81043,0.75,3.89626,3.84727,3.94524,97.97
BOOST_NEGPULSE_1S,1426,0.81043,0.76,3.9072,3.85668,3.95771,101.03
BOOST_NEGPULSE_1S,1426,0.81043,0.77,3.91836,3.86638,3.97034,103.96
BOOST_NEGPULSE_1S,1426,0.81043,0.78,3.93012,3.87668,3.98357,106.89
BOOST_NEGPULSE_1S,1426,0.81043,0.79,3.94163,3.88668,3.99658,109.9
BOOST_NEGPULSE_1S,1426,0.81043,0.8,3.95328,3.89658,4.00998,113.4
BOOST_NEGPULSE_1S,1426,0.81043,0.81,3.965,3.90668,4.02332,116.64
BOOST_NEGPULSE_1S,1426,0.81043,0.82,3.97663,3.91668,4.03658,119.9
BOOST_NEGPULSE_1S,1426,0.81043,0.83,3.98808,3.92688,4.04928,122.4
BOOST_NEGPULSE_1S,1426,0.81043,0.84,3.9994,3.93718,4.06161,124.43
BOOST_NEGPULSE_1S,1426,0.81043,0.85,4.01035,3.94818,4.07251,124.33
BOOST_NEGPULSE_1S,1426,0.81043,0.86,4.02022,3.95889,4.08154,122.66
BOOST_NEGPULSE_1S,1426,0.81043,0.87,4.02863,3.97009,4.08717,117.08
BOOST_NEGPULSE_1S,1426,0.81043,0.88,4.03645,3.98129,4.0916,110.32
BOOST_NEGPULSE_1S,1426,0.81043,0.89,4.0444,3.99219,4.0966,104.41
BOOST_NEGPULSE_1S,1426,0.81043,0.9,4.05233,4.00279,4.10187,99.08
BOOST_NEGPULSE_1S,1426,0.81043,0.91,4.0606,4.01309,4.10811,95.02
BOOST_NEGPULSE_1S,1426,0.81043,0.92,4.06925,4.02299,4.11551,92.51
BOOST_NEGPULSE_1S,1426,0.81043,0.93,4.07843,4.03279,4.12408,91.28
BOOST_NEGPULSE_1S,1426,0.81043,0.94,4.08836,4.0421,4.13462,92.52
BOOST_NEGPULSE_1S,1426,0.81043,0.95,4.09896,4.0513,4.14662,95.32
BOOST_NEGPULSE_1S,1426,0.81043,0.96,4.11018,4.0596,4.16076,101.17
BOOST_NEGPULSE_1S,1426,0.81043,0.97,4.12172,4.0663,4.17715,110.85
BOOST_NEGPULSE_1S,1426,0.81043,0.98,4.1341,4.0727,4.19551,122.81
BOOST_NEGPULSE_1S,1501,0.79548,0.18,2.95811,2.76902,3.1472,378.18
BOOST_NEGPULSE_1S,1501,0.79548,0.19,3.10231,2.9448,3.25983,315.03
BOOST_NEGPULSE_1S,1501,0.79548,0.2,3.18665,3.03788,3.33542,297.54
BOOST_NEGPULSE_1S,1501,0.79548,0.21,3.24513,3.09942,3.39083,291.41
BOOST_NEGPULSE_1S,1501,0.79548,0.22,3.28733,3.14734,3.42732,279.98
BOOST_NEGPULSE_1S,1501,0.79548,0.23,3.31594,3.18867,3.44321,254.54
BOOST_NEGPULSE_1S,1501,0.79548,0.24,3.33921,3.22662,3.45181,225.19
BOOST_NEGPULSE_1S,1501,0.79548,0.25,3.36077,3.26204,3.45951,197.47
BOOST_NEGPULSE_1S,1501,0.79548,0.26,3.38061,3.29422,3.46701,172.79
BOOST_NEGPULSE_1S,1501,0.79548,0.27,3.39882,3.32283,3.47481,151.98
BOOST_NEGPULSE_1S,1501,0.79548,0.28,3.41535,3.3472,3.48351,136.32
BOOST_NEGPULSE_1S,1501,0.79548,0.29,3.42999,3.36736,3.49262,125.26
BOOST_NEGPULSE_1S,1501,0.79548,0.3,3.44352,3.38402,3.50302,119.0
BOOST_NEGPULSE_1S,1501,0.79548,0.31,3.45622,3.39821,3.51423,116.02
BOOST_NEGPULSE_1S,1501,0.79548,0.32,3.46825,3.41007,3.52643,116.35
BOOST_NEGPULSE_1S,1501,0.79548,0.33,3.47994,3.42096,3.53893,117.97
BOOST_NEGPULSE_1S,1501,0.79548,0.34,3.49168,3.43152,3.55183,120.31
BOOST_NEGPULSE_1S,1501,0.79548,0.35,3.50306,3.44189,3.56423,122.34
BOOST_NEGPULSE_1S,1501,0.79548,0.36,3.51454,3.45274,3.57634,123.6
BOOST_NEGPULSE_1S,1501,0.79548,0.37,3.5258,3.46337,3.58824,124.86
BOOST_NEGPULSE_1S,1501,0.79548,0.38,3.53719,3.47444,3.59993,125.49
BOOST_NEGPULSE_1S,1501,0.79548,0.39,3.54809,3.48544,3.61073,125.29
BOOST_NEGPULSE_1S,1501,0.79548,0.4,3.55849,3.49584,3.62114,125.3
BOOST_NEGPULSE_1S,1501,0.79548,0.41,3.56871,3.50648,3.63094,124.46
BOOST_NEGPULSE_1S,1501,0.79548,0.42,3.57826,3.5165,3.64002,123.52
BOOST_NEGPULSE_1S,1501,0.79548,0.43,3.58741,3.52649,3.64833,121.83
BOOST_NEGPULSE_1S,1501,0.79548,0.44,3.59621,3.53628,3.65614,119.86
BOOST_NEGPULSE_1S,1501,0.79548,0.45,3.60483,3.54553,3.66413,118.6
BOOST_NEGPULSE_1S,1501,0.79548,0.46,3.61336,3.55489,3.67182,116.93
BOOST_NEGPULSE_1S,1501,0.79548,0.47,3.62172,3.56382,3.67963,115.82
BOOST_NEGPULSE_1S,1501,0.79548,0.48,3.63007,3.5725,3.68763,115.13
BOOST_NEGPULSE_1S,1501,0.79548,0.49,3.63838,3.58102,3.69574,114.72
BOOST_NEGPULSE_1S,1501,0.79548,0.5,3.64703,3.58962,3.70444,114.82
BOOST_NEGPULSE_1S,1501,0.79548,0.51,3.65538,3.59764,3.71313,115.49
BOOST_NEGPULSE_1S,1501,0.79548,0.52,3.66398,3.60572,3.72224,116.52
BOOST_NEGPULSE_1S,1501,0.79548,0.53,3.67292,3.61383,3.73202,118.19
BOOST_NEGPULSE_1S,1501,0.79548,0.54,3.6817,3.62173,3.74166,119.94
BOOST_NEGPULSE_1S,1501,0.79548,0.55,3.6906,3.62963,3.75156,121.94
BOOST_NEGPULSE_1S,1501,0.79548,0.56,3.69969,3.6377,3.76167,123.97
BOOST_NEGPULSE_1S,1501,0.79548,0.57,3.70876,3.64584,3.77167,125.83
BOOST_NEGPULSE_1S,1501,0.79548,0.58,3.71796,3.65424,3.78168,127.44
BOOST_NEGPULSE_1S,1501,0.79548,0.59,3.72727,3.66295,3.79158,128.63
BOOST_NEGPULSE_1S,1501,0.79548,0.6,3.7367,3.67204,3.80136,129.32
BOOST_NEGPULSE_1S,1501,0.79548,0.61,3.74625,3.68154,3.81096,129.43
BOOST_NEGPULSE_1S,1501,0.79548,0.62,3.7558,3.69124,3.82036,129.11
BOOST_NEGPULSE_1S,1501,0.79548,0.63,3.76546,3.70124,3.82968,128.44
BOOST_NEGPULSE_1S,1501,0.79548,0.64,3.7753,3.71163,3.83896,127.34
BOOST_NEGPULSE_1S,1501,0.79548,0.65,3.78495,3.72214,3.84776,125.63
BOOST_NEGPULSE_1S,1501,0.79548,0.66,3.7946,3.73264,3.85657,123.94
BOOST_NEGPULSE_1S,1501,0.79548,0.67,3.80419,3.74332,3.86505,121.72
BOOST_NEGPULSE_1S,1501,0.79548,0.68,3.81355,3.75384,3.87326,119.43
BOOST_NEGPULSE_1S,1501,0.79548,0.69,3.82281,3.76415,3.88146,117.32
BOOST_NEGPULSE_1S,1501,0.79548,0.7,3.83195,3.77434,3.88955,115.21
BOOST_NEGPULSE_1S,1501,0.79548,0.71,3.84133,3.78472,3.89795,113.23
BOOST_NEGPULSE_1S,1501,0.79548,0.72,3.85085,3.79484,3.90686,112.02
BOOST_NEGPULSE_1S,1501,0.79548,0.73,3.86077,3.80485,3.91669,111.84
BOOST_NEGPULSE_1S,1501,0.79548,0.74,3.87132,3.81485,3.9278,112.95
BOOST_NEGPULSE_1S,1501,0.79548,0.75,3.88251,3.82495,3.94007,115.13
BOOST_NEGPULSE_1S,1501,0.79548,0.76,3.89367,3.83466,3.95267,118.01
BOOST_NEGPULSE_1S,1501,0.79548,0.77,3.90532,3.84454,3.96609,121.54
BOOST_NEGPULSE_1S,1501,0.79548,0.78,3.91678,3.85397,3.9796,125.63
BOOST_NEGPULSE_1S,1501,0.79548,0.79,3.92868,3.86376,3.9936,129.85
BOOST_NEGPULSE_1S,1501,0.79548,0.8,3.94069,3.87375,4.00763,133.88
BOOST_NEGPULSE_1S,1501,0.79548,0.81,3.95259,3.88367,4.02152,137.85
BOOST_NEGPULSE_1S,1501,0.79548,0.82,3.9644,3.89367,4.03513,141.46
BOOST_NEGPULSE_1S,1501,0.79548,0.83,3.97595,3.90386,4.04803,144.17
BOOST_NEGPULSE_1S,1501,0.79548,0.84,3.98721,3.91397,4.06044,146.48
BOOST_NEGPULSE_1S,1501,0.79548,0.85,3.99829,3.92467,4.07191,147.23
BOOST_NEGPULSE_1S,1501,0.79548,0.86,4.00837,3.93557,4.08117,145.6
BOOST_NEGPULSE_1S,1501,0.79548,0.87,4.01722,3.94717,4.08726,140.09
BOOST_NEGPULSE_1S,1501,0.79548,0.88,4.02555,3.95868,4.09242,133.75
BOOST_NEGPULSE_1S,1501,0.79548,0.89,4.03384,3.97048,4.0972,126.72
BOOST_NEGPULSE_1S,1501,0.79548,0.9,4.04302,3.98248,4.10357,121.1
BOOST_NEGPULSE_1S,1501,0.79548,0.91,4.05209,3.99388,4.11031,116.43
BOOST_NEGPULSE_1S,1501,0.79548,0.92,4.06193,4.00528,4.11858,113.3
BOOST_NEGPULSE_1S,1501,0.79548,0.93,4.072,4.01609,4.12791,111.82
BOOST_NEGPULSE_1S,1501,0.79548,0.94,4.08284,4.02639,4.1393,112.91
BOOST_NEGPULSE_1S,1501,0.79548,0.95,4.09422,4.03629,4.15216,115.87
BOOST_NEGPULSE_1S,1501,0.79548,0.96,4.10698,4.04679,4.16717,120.38
BOOST_NEGPULSE_1S,1501,0.79548,0.97,4.12019,4.05649,4.18389,127.4
BOOST_NEGPULSE_1S,1576,0.78374,0.19,2.86755,2.66197,3.07313,411.15
BOOST_NEGPULSE_1S,1576,0.78374,0.2,3.05585,2.89579,3.21591,320.12
BOOST_NEGPULSE_1S,1576,0.78374,0.21,3.15671,3.00862,3.30481,296.2
BOOST_NEGPULSE_1S,1576,0.78374,0.22,3.22314,3.07762,3.36866,291.04
BOOST_NEGPULSE_1S,1576,0.78374,0.23,3.27052,3.12583,3.41522,289.39
BOOST_NEGPULSE_1S,1576,0.78374,0.24,3.30191,3.16486,3.43897,274.11
BOOST_NEGPULSE_1S,1576,0.78374,0.25,3.32486,3.19968,3.45004,250.37
BOOST_NEGPULSE_1S,1576,0.78374,0.26,3.3452,3.23189,3.4585,226.61
BOOST_NEGPULSE_1S,1576,0.78374,0.27,3.36446,3.2625,3.46642,203.92
BOOST_NEGPULSE_1S,1576,0.78374,0.28,3.38291,3.29122,3.47461,183.39
BOOST_NEGPULSE_1S,1576,0.78374,0.29,3.40025,3.31705,3.48346,166.41
BOOST_NEGPULSE_1S,1576,0.78374,0.3,3.41646,3.34006,3.49287,152.82
BOOST_NEGPULSE_1S,1576,0.78374,0.31,3.4315,3.35989,3.50311,143.22
BOOST_NEGPULSE_1S,1576,0.78374,0.32,3.44563,3.37708,3.51417,137.09
BOOST_NEGPULSE_1S,1576,0.78374,0.33,3.45862,3.39132,3.52591,134.59
BOOST_NEGPULSE_1S,1576,0.78374,0.34,3.471,3.40354,3.53847,134.93
BOOST_NEGPULSE_1S,1576,0.78374,0.35,3.48298,3.41463,3.55133,136.7
BOOST_NEGPULSE_1S,1576,0.78374,0.36,3.49461,3.42514,3.56408,138.94
BOOST_NEGPULSE_1S,1576,0.78374,0.37,3.50593,3.43543,3.57644,141.01
BOOST_NEGPULSE_1S,1576,0.78374,0.38,3.51736,3.44612,3.58859,142.47
BOOST_NEGPULSE_1S,1576,0.78374,0.39,3.52876,3.45693,3.6006,143.67
BOOST_NEGPULSE_1S,1576,0.78374,0.4,3.53981,3.46783,3.6118,143.97
BOOST_NEGPULSE_1S,1576,0.78374,0.41,3.55061,3.47901,3.62221,143.2
BOOST_NEGPULSE_1S,1576,0.78374,0.42,3.56098,3.48964,3.63231,142.67
BOOST_NEGPULSE_1S,1576,0.78374,0.43,3.57089,3.50022,3.64156,141.34
BOOST_NEGPULSE_1S,1576,0.78374,0.44,3.5804,3.51053,3.65026,139.74
BOOST_NEGPULSE_1S,1576,0.78374,0.45,3.58956,3.52044,3.65867,138.22
BOOST_NEGPULSE_1S,1576,0.78374,0.46,3.59835,3.53014,3.66657,136.43
BOOST_NEGPULSE_1S,1576,0.78374,0.47,3.60725,3.53982,3.67468,134.86
BOOST_NEGPULSE_1S,1576,0.78374,0.48,3.61581,3.54885,3.68277,133.92
BOOST_NEGPULSE_1S,1576,0.78374,0.49,3.62441,3.55784,3.69097,133.13
BOOST_NEGPULSE_1S,1576,0.78374,0.5,3.63311,3.56674,3.69948,132.74
BOOST_NEGPULSE_1S,1576,0.78374,0.51,3.6417,3.57517,3.70823,133.06
BOOST_NEGPULSE_1S,1576,0.78374,0.52,3.65043,3.58367,3.71719,133.52
BOOST_NEGPULSE_1S,1576,0.78374,0.53,3.65919,3.59178,3.7266,134.83
BOOST_NEGPULSE_1S,1576,0.78374,0.54,3.66811,3.59997,3.73625,136.28
BOOST_NEGPULSE_1S,1576,0.78374,0.55,3.67694,3.60807,3.7458,137.73
BOOST_NEGPULSE_1S,1576,0.78374,0.56,3.68594,3.61598,3.7559,139.93
BOOST_NEGPULSE_1S,1576,0.78374,0.57,3.6949,3.62397,3.76584,141.87
BOOST_NEGPULSE_1S,1576,0.78374,0.58,3.70381,3.63197,3.77565,143.68
BOOST_NEGPULSE_1S,1576,0.78374,0.59,3.71279,3.63998,3.7856,145.63
BOOST_NEGPULSE_1S,1576,0.78374,0.6,3.72181,3.64817,3.79545,147.28
BOOST_NEGPULSE_1S,1576,0.78374,0.61,3.73091,3.65687,3.80495,148.08
BOOST_NEGPULSE_1S,1576,0.78374,0.62,3.74021,3.66577,3.81465,148.88
BOOST_NEGPULSE_1S,1576,0.78374,0.63,3.74938,3.67486,3.82389,149.03
BOOST_NEGPULSE_1S,1576,0.78374,0.64,3.75879,3.68447,3.83311,148.64
BOOST_NEGPULSE_1S,1576,0.78374,0.65,3.76854,3.69466,3.84242,147.76
BOOST_NEGPULSE_1S,1576,0.78374,0.66,3.77797,3.70476,3.85118,146.42
BOOST_NEGPULSE_1S,1576,0.78374,0.67,3.7877,3.71546,3.85994,144.48
BOOST_NEGPULSE_1S,1576,0.78374,0.68,3.79739,3.72626,3.86852,142.26
BOOST_NEGPULSE_1S,1576,0.78374,0.69,3.80681,3.73686,3.87676,139.9
BOOST_NEGPULSE_1S,1576,0.78374,0.7,3.81629,3.74786,3.88472,136.86
BOOST_NEGPULSE_1S,1576,0.78374,0.71,3.82589,3.75856,3.89322,134.66
BOOST_NEGPULSE_1S,1576,0.78374,0.72,3.83536,3.76907,3.90166,132.59
BOOST_NEGPULSE_1S,1576,0.78374,0.73,3.84543,3.77967,3.9112,131.53
BOOST_NEGPULSE_1S,1576,0.78374,0.74,3.85609,3.79027,3.9219,131.63
BOOST_NEGPULSE_1S,1576,0.78374,0.75,3.86705,3.80087,3.93324,132.37
BOOST_NEGPULSE_1S,1576,0.78374,0.76,3.87837,3.81157,3.94516,133.59
BOOST_NEGPULSE_1S,1576,0.78374,0.77,3.88985,3.82187,3.95782,135.95
BOOST_NEGPULSE_1S,1576,0.78374,0.78,3.90174,3.83257,3.9709,138.33
BOOST_NEGPULSE_1S,1576,0.78374,0.79,3.9138,3.84288,3.98472,141.84
BOOST_NEGPULSE_1S,1576,0.78374,0.8,3.92615,3.85357,3.99872,145.15
BOOST_NEGPULSE_1S,1576,0.78374,0.81,3.93857,3.86398,4.01316,149.18
BOOST_NEGPULSE_1S,1576,0.78374,0.82,3.95107,3.87497,4.02716,152.19
BOOST_NEGPULSE_1S,1576,0.78374,0.83,3.96333,3.88568,4.04098,155.3
BOOST_NEGPULSE_1S,1576,0.78374,0.84,3.97538,3.89668,4.05408,157.4
BOOST_NEGPULSE_1S,1576,0.78374,0.85,3.98689,3.90738,4.0664,159.02
BOOST_NEGPULSE_1S,1576,0.78374,0.86,3.99763,3.91818,4.07708,158.9
BOOST_NEGPULSE_1S,1576,0.78374,0.87,4.00722,3.92948,4.08496,155.48
BOOST_NEGPULSE_1S,1576,0.78374,0.88,4.01601,3.94128,4.09074,149.46
BOOST_NEGPULSE_1S,1576,0.78374,0.89,4.02466,3.95318,4.09614,142.96
BOOST_NEGPULSE_1S,1576,0.78374,0.9,4.03403,3.96558,4.10248,136.9
BOOST_NEGPULSE_1S,1576,0.78374,0.91,4.04354,3.97779,4.10928,131.49
BOOST_NEGPULSE_1S,1576,0.78374,0.92,4.05403,3.99039,4.11768,127.29
BOOST_NEGPULSE_1S,1576,0.78374,0.93,4.06495,4.00249,4.12741,124.92
BOOST_NEGPULSE_1S,1576,0.78374,0.94,4.07657,4.01439,4.13874,124.35
BOOST_NEGPULSE_1S,1576,0.78374,0.95,4.08865,4.02579,4.1515,125.71
BOOST_NEGPULSE_1S,1576,0.78374,0.96,4.10183,4.0373,4.16636,129.06
BOOST_NEGPULSE_1S,1576,0.78374,0.97,4.11595,4.0492,4.1827,133.5
BOOST_NEGPULSE_1S,1651,0.76959,0.21,2.92743,2.74262,3.11224,369.62
BOOST_NEGPULSE_1S,1651,0.76959,0.22,3.08385,2.92889,3.2388,309.91
BOOST_NEGPULSE_1S,1651,0.76959,0.23,3.17486,3.02802,3.32169,293.67
BOOST_NEGPULSE_1S,1651,0.76959,0.24,3.2359,3.08948,3.38232,292.83
BOOST_NEGPULSE_1S,1651,0.76959,0.25,3.27884,3.13262,3.42507,292.45
BOOST_NEGPULSE_1S,1651,0.76959,0.26,3.30614,3.16718,3.4451,277.93
BOOST_NEGPULSE_1S,1651,0.76959,0.27,3.32699,3.19809,3.4559,257.81
BOOST_NEGPULSE_1S,1651,0.76959,0.28,3.34573,3.22684,3.46463,237.79
BOOST_NEGPULSE_1S,1651,0.76959,0.29,3.36372,3.25434,3.4731,218.77
BOOST_NEGPULSE_1S,1651,0.76959,0.3,3.3813,3.28052,3.48208,201.56
BOOST_NEGPULSE_1S,1651,0.76959,0.31,3.39823,3.30497,3.49148,186.51
BOOST_NEGPULSE_1S,1651,0.76959,0.32,3.41437,3.32737,3.50136,173.99
BOOST_NEGPULSE_1S,1651,0.76959,0.33,3.43,3.34771,3.51228,164.58
BOOST_NEGPULSE_1S,1651,0.76959,0.34,3.44458,3.36554,3.52362,158.07
BOOST_NEGPULSE_1S,1651,0.76959,0.35,3.45837,3.38094,3.53579,154.85
BOOST_NEGPULSE_1S,1651,0.76959,0.36,3.47129,3.39428,3.54829,154.01
BOOST_NEGPULSE_1S,1651,0.76959,0.37,3.48355,3.40569,3.5614,155.71
BOOST_NEGPULSE_1S,1651,0.76959,0.38,3.49532,3.41659,3.57405,157.46
BOOST_NEGPULSE_1S,1651,0.76959,0.39,3.5066,3.4269,3.5863,159.4
BOOST_NEGPULSE_1S,1651,0.76959,0.4,3.51815,3.43743,3.59888,161.45
BOOST_NEGPULSE_1S,1651,0.76959,0.41,3.5295,3.44832,3.61068,162.36
BOOST_NEGPULSE_1S,1651,0.76959,0.42,3.54041,3.45912,3.62171,162.59
BOOST_NEGPULSE_1S,1651,0.76959,0.43,3.55117,3.47042,3.63193,161.51
BOOST_NEGPULSE_1S,1651,0.76959,0.44,3.56154,3.48123,3.64186,160.63
BOOST_NEGPULSE_1S,1651,0.76959,0.45,3.57168,3.49202,3.65134,159.32
BOOST_NEGPULSE_1S,1651,0.76959,0.46,3.58128,3.50244,3.66013,157.69
BOOST_NEGPULSE_1S,1651,0.76959,0.47,3.59062,3.51244,3.6688,156.36
BOOST_NEGPULSE_1S,1651,0.76959,0.48,3.59967,3.52234,3.677,154.66
BOOST_NEGPULSE_1S,1651,0.76959,0.49,3.6087,3.53194,3.68547,153.53
BOOST_NEGPULSE_1S,1651,0.76959,0.5,3.61771,3.54144,3.69398,152.54
BOOST_NEGPULSE_1S,1651,0.76959,0.51,3.62656,3.55034,3.70277,152.43
BOOST_NEGPULSE_1S,1651,0.76959,0.52,3.63555,3.55943,3.71168,152.25
BOOST_NEGPULSE_1S,1651,0.76959,0.53,3.64447,3.56824,3.72071,152.48
BOOST_NEGPULSE_1S,1651,0.76959,0.54,3.6534,3.57657,3.73022,153.66
BOOST_NEGPULSE_1S,1651,0.76959,0.55,3.66237,3.58504,3.73969,154.64
BOOST_NEGPULSE_1S,1651,0.76959,0.56,3.67155,3.59344,3.74966,156.21
BOOST_NEGPULSE_1S,1651,0.76959,0.57,3.6804,3.60144,3.75936,157.91
BOOST_NEGPULSE_1S,1651,0.76959,0.58,3.68945,3.60954,3.76936,159.81
BOOST_NEGPULSE_1S,1651,0.76959,0.59,3.69832,3.61764,3.77899,161.34
BOOST_NEGPULSE_1S,1651,0.76959,0.6,3.70717,3.62554,3.78879,163.24
BOOST_NEGPULSE_1S,1651,0.76959,0.61,3.71605,3.63365,3.79846,164.8
BOOST_NEGPULSE_1S,1651,0.76959,0.62,3.72495,3.64195,3.80796,166.0
BOOST_NEGPULSE_1S,1651,0.76959,0.63,3.73386,3.65034,3.81739,167.05
BOOST_NEGPULSE_1S,1651,0.76959,0.64,3.74301,3.65916,3.82686,167.69
BOOST_NEGPULSE_1S,1651,0.76959,0.65,3.75206,3.66827,3.83586,167.59
BOOST_NEGPULSE_1S,1651,0.76959,0.66,3.76135,3.67757,3.84512,167.56
BOOST_NEGPULSE_1S,1651,0.76959,0.67,3.77063,3.68744,3.85382,166.38
BOOST_NEGPULSE_1S,1651,0.76959,0.68,3.78001,3.69756,3.86246,164.9
BOOST_NEGPULSE_1S,1651,0.76959,0.69,3.78965,3.70825,3.87106,162.8
BOOST_NEGPULSE_1S,1651,0.76959,0.7,3.79912,3.71896,3.87929,160.34
BOOST_NEGPULSE_1S,1651,0.76959,0.71,3.80877,3.73016,3.88739,157.23
BOOST_NEGPULSE_1S,1651,0.76959,0.72,3.81851,3.74117,3.89586,154.69
BOOST_NEGPULSE_1S,1651,0.76959,0.73,3.82853,3.75236,3.90469,152.33
BOOST_NEGPULSE_1S,1651,0.76959,0.74,3.83894,3.76355,3.91432,150.77
BOOST_NEGPULSE_1S,1651,0.76959,0.75,3.84999,3.77466,3.92532,150.66
BOOST_NEGPULSE_1S,1651,0.76959,0.76,3.86118,3.78557,3.9368,151.23
BOOST_NEGPULSE_1S,1651,0.76959,0.77,3.87286,3.79677,3.94896,152.19
BOOST_NEGPULSE_1S,1651,0.76959,0.78,3.88468,3.80807,3.9613,153.23
BOOST_NEGPULSE_1S,1651,0.76959,0.79,3.8968,3.81927,3.97433,155.06
BOOST_NEGPULSE_1S,1651,0.76959,0.8,3.90923,3.83027,3.9882,157.93
BOOST_NEGPULSE_1S,1651,0.76959,0.81,3.92185,3.84147,4.00223,160.76
BOOST_NEGPULSE_1S,1651,0.76959,0.82,3.93465,3.85238,4.01693,164.55
BOOST_NEGPULSE_1S,1651,0.76959,0.83,3.94755,3.86377,4.03133,167.56
BOOST_NEGPULSE_1S,1651,0.76959,0.84,3.9605,3.87577,4.04522,169.45
BOOST_NEGPULSE_1S,1651,0.76959,0.85,3.97302,3.88768,4.05837,170.69
BOOST_NEGPULSE_1S,1651,0.76959,0.86,3.98523,3.89987,4.07059,170.71
BOOST_NEGPULSE_1S,1651,0.76959,0.87,3.9962,3.91158,4.08082,169.24
BOOST_NEGPULSE_1S,1651,0.76959,0.88,4.00573,3.92348,4.08798,164.5
BOOST_NEGPULSE_1S,1651,0.76959,0.89,4.01468,3.93568,4.09368,158.0
BOOST_NEGPULSE_1S,1651,0.76959,0.9,4.02413,3.94808,4.10018,152.1
BOOST_NEGPULSE_1S,1651,0.76959,0.91,4.03406,3.96098,4.10714,146.16
BOOST_NEGPULSE_1S,1651,0.76959,0.92,4.04457,3.97379,4.11536,141.57
BOOST_NEGPULSE_1S,1651,0.76959,0.93,4.05581,3.98659,4.12502,138.44
BOOST_NEGPULSE_1S,1651,0.76959,0.94,4.06768,3.99959,4.13576,136.17
BOOST_NEGPULSE_1S,1651,0.76959,0.95,4.08074,4.01289,4.1486,135.71
BOOST_NEGPULSE_1S,1651,0.76959,0.96,4.09413,4.02579,4.16247,136.68
