cell,cycle,SOC,direction,I_A,tau_s,tau_actual_s,T_C,rest_before_s,V_pre_V,V_tau_V,R_mOhm,CAP_Ah,SOH
RPC_US06,986,0.155,discharge,-5.279,2.0,2.0,,300.0,3.3544,3.102,47.8103,2.6663,0.89464
RPC_US06,986,0.155,discharge,-5.279,10.0,9.0,,300.0,3.3544,2.8395,97.5337,2.6663,0.89464
RPC_US06,986,0.1285,discharge,-3.122,2.0,2.0,,300.0,3.2641,3.0704,62.0515,2.6663,0.89464
RPC_US06,986,0.1285,discharge,-3.122,10.0,9.0,,300.0,3.2641,2.8577,130.1896,2.6663,0.89464
RPC_US06,986,0.1152,discharge,-2.265,2.0,2.0,,300.0,3.1768,3.0184,69.9307,2.6663,0.89464
RPC_US06,986,0.1152,discharge,-2.265,10.0,9.0,,300.0,3.1768,2.8413,148.1171,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-29.871,2.0,2.0,,2212.3,4.1589,3.5769,19.4838,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-29.871,10.0,9.0,,2212.3,4.1589,3.5273,21.1443,2.6663,0.89464
RPC_US06,986,0.9529,discharge,-29.79,2.0,2.0,,300.0,4.0839,3.5794,16.9352,2.6663,0.89464
RPC_US06,986,0.9529,discharge,-29.79,10.0,9.0,,300.0,4.0839,3.5144,19.1172,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-29.715,2.0,2.0,,300.0,4.069,3.5792,16.4835,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-29.715,10.0,9.0,,300.0,4.069,3.4924,19.4047,2.6663,0.89464
RPC_US06,986,0.8195,discharge,-29.721,2.0,2.0,,300.0,3.9851,3.5175,15.7327,2.6663,0.89464
RPC_US06,986,0.8195,discharge,-29.721,10.0,9.0,,300.0,3.9851,3.434,18.5421,2.6663,0.89464
RPC_US06,986,0.7306,discharge,-29.699,2.0,2.0,,300.0,3.9066,3.4564,15.159,2.6663,0.89464
RPC_US06,986,0.7306,discharge,-29.699,10.0,9.0,,300.0,3.9066,3.3732,17.9605,2.6663,0.89464
RPC_US06,986,0.6417,discharge,-29.673,2.0,2.0,,300.0,3.8148,3.3782,14.7137,2.6663,0.89464
RPC_US06,986,0.6417,discharge,-29.673,10.0,9.0,,300.0,3.8148,3.2899,17.6895,2.6663,0.89464
RPC_US06,986,0.5528,discharge,-29.633,2.0,1.0,,300.0,3.7177,3.3028,14.001,2.6663,0.89464
RPC_US06,986,0.5528,discharge,-29.633,10.0,9.0,,300.0,3.7177,3.1853,17.9662,2.6663,0.89464
RPC_US06,986,0.464,discharge,-29.569,2.0,2.0,,300.0,3.6415,3.1986,14.9783,2.6663,0.89464
RPC_US06,986,0.464,discharge,-29.569,10.0,9.0,,300.0,3.6415,3.0929,18.5529,2.6663,0.89464
RPC_US06,986,0.3751,discharge,-29.404,2.0,2.0,,300.0,3.58,3.1141,15.8448,2.6663,0.89464
RPC_US06,986,0.3751,discharge,-29.404,10.0,9.0,,300.0,3.58,2.9808,20.3782,2.6663,0.89464
RPC_US06,986,0.2864,discharge,-28.488,2.0,2.0,,300.0,3.4992,2.955,19.1028,2.6663,0.89464
RPC_US06,986,0.2864,discharge,-28.488,10.0,9.0,,300.0,3.4992,2.6531,29.7002,2.6663,0.89464
RPC_US06,986,0.2425,discharge,-22.534,2.0,2.0,,300.0,3.4438,2.9175,23.3563,2.6663,0.89464
RPC_US06,986,0.2425,discharge,-22.534,10.0,8.76,,300.0,3.4438,2.4997,41.8976,2.6663,0.89464
RPC_US06,986,0.1988,discharge,-13.463,2.0,2.0,,300.0,3.3958,2.9444,33.5302,2.6663,0.89464
RPC_US06,986,0.1988,discharge,-13.463,10.0,9.0,,300.0,3.3958,2.5077,65.9684,2.6663,0.89464
RPC_US06,986,0.1548,discharge,-8.067,2.0,2.0,,300.0,3.3549,2.9649,48.3436,2.6663,0.89464
RPC_US06,986,0.1548,discharge,-8.067,10.0,9.0,,300.0,3.3549,2.5207,103.4057,2.6663,0.89464
RPC_US06,986,0.1283,discharge,-5.333,2.0,2.0,,300.0,3.2653,2.9334,62.2398,2.6663,0.89464
RPC_US06,986,0.1283,discharge,-5.333,10.0,9.0,,300.0,3.2653,2.5263,138.5816,2.6663,0.89464
RPC_US06,986,0.1151,discharge,-4.117,2.0,2.0,,300.0,3.1781,2.8903,69.9019,2.6663,0.89464
RPC_US06,986,0.1151,discharge,-4.117,10.0,9.0,,300.0,3.1781,2.5222,159.3073,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-29.87,2.0,2.0,,2213.5,4.1588,3.5771,19.4747,2.6663,0.89464
RPC_US06,986,0.9973,discharge,-29.87,10.0,9.0,,2213.5,4.1588,3.5274,21.1386,2.6663,0.89464
RPC_US06,986,0.9529,discharge,-29.792,2.0,2.0,,300.0,4.084,3.5795,16.9341,2.6663,0.89464
RPC_US06,986,0.9529,discharge,-29.792,10.0,9.0,,300.0,4.084,3.5141,19.1293,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-29.715,2.0,2.0,,300.0,4.0689,3.5791,16.4835,2.6663,0.89464
RPC_US06,986,0.9084,discharge,-29.715,10.0,9.0,,300.0,4.0689,3.4921,19.4114,2.6663,0.89464
RPC_US06,986,0.8196,discharge,-29.721,2.0,1.0,,300.0,3.985,3.5381,15.0363,2.6663,0.89464
RPC_US06,986,0.8196,discharge,-29.721,10.0,9.01,,300.0,3.985,3.4338,18.5455,2.6663,0.89464
RPC_US06,986,0.7306,discharge,-29.7,2.0,2.0,,300.0,3.9065,3.4562,15.1616,2.6663,0.89464
RPC_US06,986,0.7306,discharge,-29.7,10.0,9.0,,300.0,3.9065,3.3727,17.9731,2.6663,0.89464
RPC_US06,986,0.6417,discharge,-29.676,2.0,2.0,,300.0,3.8146,3.378,14.7122,2.6663,0.89464
RPC_US06,986,0.6417,discharge,-29.676,10.0,9.0,,300.0,3.8146,3.2897,17.6877,2.6663,0.89464
RPC_US06,986,0.5528,discharge,-29.636,2.0,2.0,,300.0,3.7174,3.2802,14.7523,2.6663,0.89464
RPC_US06,986,0.5528,discharge,-29.636,10.0,9.0,,300.0,3.7174,3.1848,17.9714,2.6663,0.89464
RPC_US06,986,0.464,discharge,-29.574,2.0,2.0,,300.0,3.6414,3.1983,14.9828,2.6663,0.89464
RPC_US06,986,0.464,discharge,-29.574,10.0,9.0,,300.0,3.6414,3.0923,18.567,2.6663,0.89464
RPC_US06,986,0.3751,discharge,-29.41,2.0,2.0,,300.0,3.5798,3.1135,15.8549,2.6663,0.89464
RPC_US06,986,0.3751,discharge,-29.41,10.0,9.0,,300.0,3.5798,2.9798,20.4009,2.6663,0.89464
RPC_US06,986,0.2864,discharge,-28.395,2.0,2.0,,300.0,3.4993,2.9554,19.1551,2.6663,0.89464
RPC_US06,986,0.2864,discharge,-28.395,10.0,9.0,,300.0,3.4993,2.6527,29.8156,2.6663,0.89464
RPC_US06,986,0.2426,discharge,-21.472,2.0,2.0,,300.0,3.4436,2.9392,23.4911,2.6663,0.89464
RPC_US06,986,0.2426,discharge,-21.472,10.0,9.0,,300.0,3.4436,2.5383,42.1619,2.6663,0.89464
RPC_US06,986,0.1988,discharge,-12.915,2.0,2.0,,300.0,3.3956,2.959,33.8043,2.6663,0.89464
RPC_US06,986,0.1988,discharge,-12.915,10.0,9.0,,300.0,3.3956,2.543,66.0137,2.6663,0.89464
RPC_US06,986,0.1548,discharge,-8.088,2.0,2.0,,300.0,3.3549,2.9614,48.6508,2.6663,0.89464
RPC_US06,986,0.1548,discharge,-8.088,10.0,9.0,,300.0,3.3549,2.5135,104.0274,2.6663,0.89464
RPC_US06,986,0.1283,discharge,-5.342,2.0,2.0,,300.0,3.2653,2.9312,62.5456,2.6663,0.89464
RPC_US06,986,0.1283,discharge,-5.342,10.0,9.0,,300.0,3.2653,2.5209,139.3564,2.6663,0.89464
RPC_US06,986,0.1151,discharge,-4.123,2.0,2.0,,300.0,3.1783,2.8893,70.1022,2.6663,0.89464
RPC_US06,986,0.1151,discharge,-4.123,10.0,9.01,,300.0,3.1783,2.5174,160.3134,2.6663,0.89464
RPC_US06,986,0.9559,charge,2.62,2.0,2.0,,300.0,4.0835,4.1501,25.4242,2.6663,0.89464
RPC_US06,986,0.9559,charge,2.62,10.0,9.0,,300.0,4.0835,4.15,25.386,2.6663,0.89464
RPC_US06,986,0.9116,charge,3.72,2.0,2.0,,300.0,4.0679,4.15,22.0678,2.6663,0.89464
RPC_US06,986,0.9116,charge,3.72,10.0,9.0,,300.0,4.0679,4.15,22.0678,2.6663,0.89464
RPC_US06,986,0.8233,charge,8.606,2.0,2.0,,300.0,3.9823,4.1501,19.4981,2.6663,0.89464
RPC_US06,986,0.8233,charge,8.606,10.0,9.0,,300.0,3.9823,4.15,19.4865,2.6663,0.89464
RPC_US06,986,0.7347,charge,14.657,2.0,2.0,,300.0,3.906,4.1364,15.7195,2.6663,0.89464
RPC_US06,986,0.7347,charge,14.657,10.0,9.0,,300.0,3.906,4.1501,16.6542,2.6663,0.89464
RPC_US06,986,0.6458,charge,15.001,2.0,2.0,,300.0,3.8148,4.047,15.479,2.6663,0.89464
RPC_US06,986,0.6458,charge,15.001,10.0,9.0,,300.0,3.8148,4.0944,18.6388,2.6663,0.89464
RPC_US06,986,0.5568,charge,15.001,2.0,2.0,,300.0,3.7178,3.9442,15.0923,2.6663,0.89464
RPC_US06,986,0.5568,charge,15.001,10.0,9.01,,300.0,3.7178,3.984,17.7455,2.6663,0.89464
RPC_US06,986,0.468,charge,15.0,2.0,2.0,,300.0,3.6418,3.8692,15.16,2.6663,0.89464
RPC_US06,986,0.468,charge,15.0,10.0,9.0,,300.0,3.6418,3.9058,17.6,2.6663,0.89464
RPC_US06,986,0.379,charge,15.001,2.0,2.0,,300.0,3.5803,3.8159,15.7056,2.6663,0.89464
RPC_US06,986,0.379,charge,15.001,10.0,9.01,,300.0,3.5803,3.8518,18.0988,2.6663,0.89464
RPC_US06,986,0.2901,charge,15.001,2.0,2.0,,300.0,3.4993,3.7506,16.7522,2.6663,0.89464
RPC_US06,986,0.2901,charge,15.001,10.0,9.0,,300.0,3.4993,3.7918,19.4987,2.6663,0.89464
RPC_US06,986,0.2457,charge,15.001,2.0,2.0,,300.0,3.4432,3.7085,17.6855,2.6663,0.89464
RPC_US06,986,0.2457,charge,15.001,10.0,9.0,,300.0,3.4432,3.7521,20.592,2.6663,0.89464
RPC_US06,986,0.2012,charge,15.001,2.0,2.0,,300.0,3.3949,3.6694,18.2988,2.6663,0.89464
RPC_US06,986,0.2012,charge,15.001,10.0,9.0,,300.0,3.3949,3.7015,20.4386,2.6663,0.89464
RPC_US06,986,0.1568,charge,15.001,2.0,2.0,,300.0,3.3552,3.6479,19.512,2.6663,0.89464
RPC_US06,986,0.1568,charge,15.001,10.0,9.0,,300.0,3.3552,3.6794,21.6119,2.6663,0.89464
RPC_US06,986,0.1301,charge,15.001,2.0,2.0,,300.0,3.2659,3.6092,22.8851,2.6663,0.89464
RPC_US06,986,0.1301,charge,15.001,10.0,9.0,,300.0,3.2659,3.67,26.9382,2.6663,0.89464
RPC_US06,986,0.1168,charge,15.001,2.0,2.0,,300.0,3.1818,3.5496,24.5184,2.6663,0.89464
RPC_US06,986,0.1168,charge,15.001,10.0,9.0,,300.0,3.1818,3.6394,30.5046,2.6663,0.89464
RPC_US06,986,0.9558,charge,2.444,2.0,2.0,,300.1,4.0832,4.1398,23.1602,2.6663,0.89464
RPC_US06,986,0.9558,charge,2.444,10.0,9.0,,300.1,4.0832,4.1491,26.9656,2.6663,0.89464
RPC_US06,986,0.9114,charge,3.487,2.0,2.0,,300.1,4.0677,4.1384,20.2759,2.6663,0.89464
RPC_US06,986,0.9114,charge,3.487,10.0,9.0,,300.1,4.0677,4.1492,23.3732,2.6663,0.89464
RPC_US06,986,0.8229,charge,7.802,2.0,2.0,,300.1,3.982,4.1181,17.4438,2.6663,0.89464
RPC_US06,986,0.8229,charge,7.802,10.0,9.0,,300.1,3.982,4.1459,21.0069,2.6663,0.89464
RPC_US06,986,0.7346,charge,13.586,2.0,2.0,,300.1,3.9061,4.1181,15.6043,2.6663,0.89464
RPC_US06,986,0.7346,charge,13.586,10.0,9.0,,300.1,3.9061,4.1493,17.9008,2.6663,0.89464
RPC_US06,986,0.6458,charge,15.065,2.0,2.0,,300.1,3.8145,4.0503,15.6522,2.6663,0.89464
RPC_US06,986,0.6458,charge,15.065,10.0,9.0,,300.1,3.8145,4.0957,18.6658,2.6663,0.89464
RPC_US06,986,0.5569,charge,15.058,2.0,2.0,,300.1,3.7177,3.9472,15.2416,2.6663,0.89464
RPC_US06,986,0.5569,charge,15.058,10.0,9.0,,300.1,3.7177,3.985,17.752,2.6663,0.89464
RPC_US06,986,0.468,charge,15.052,2.0,2.0,,300.1,3.6417,3.8721,15.3069,2.6663,0.89464
RPC_US06,986,0.468,charge,15.052,10.0,9.0,,300.1,3.6417,3.9069,17.6189,2.6663,0.89464
RPC_US06,986,0.3791,charge,15.049,2.0,2.0,,300.1,3.5804,3.8191,15.861,2.6663,0.89464
RPC_US06,986,0.3791,charge,15.049,10.0,9.0,,300.1,3.5804,3.8528,18.1003,2.6663,0.89464
RPC_US06,986,0.2902,charge,15.063,2.0,2.0,,300.1,3.4993,3.7542,16.9223,2.6663,0.89464
RPC_US06,986,0.2902,charge,15.063,10.0,9.0,,300.1,3.4993,3.793,19.4981,2.6663,0.89464
RPC_US06,986,0.2457,charge,15.066,2.0,2.0,,300.1,3.4432,3.7124,17.8675,2.6663,0.89464
RPC_US06,986,0.2457,charge,15.066,10.0,9.0,,300.1,3.4432,3.7537,20.6086,2.6663,0.89464
RPC_US06,986,0.2013,charge,15.049,2.0,2.0,,300.1,3.3949,3.6723,18.4337,2.6663,0.89464
RPC_US06,986,0.2013,charge,15.049,10.0,9.0,,300.1,3.3949,3.7026,20.4472,2.6663,0.89464
RPC_US06,986,0.1568,charge,15.044,2.0,1.0,,300.1,3.3556,3.6427,19.0834,2.6663,0.89464
RPC_US06,986,0.1568,charge,15.044,10.0,9.0,,300.1,3.3556,3.6804,21.5893,2.6663,0.89464
RPC_US06,986,0.1302,charge,15.078,2.0,2.0,,300.1,3.2667,3.6155,23.1338,2.6663,0.89464
RPC_US06,986,0.1302,charge,15.078,10.0,9.0,,300.1,3.2667,3.6718,26.8678,2.6663,0.89464
RPC_US06,986,0.1168,charge,15.135,2.0,2.0,,300.1,3.1831,3.5587,24.8167,2.6663,0.89464
RPC_US06,986,0.1168,charge,15.135,10.0,9.0,,300.1,3.1831,3.6426,30.3601,2.6663,0.89464
RPC_US06,1100,0.9973,discharge,-30.0,2.0,2.0,,4684.3,4.1417,3.5312,20.35,2.6463,0.88794
RPC_US06,1100,0.9973,discharge,-30.0,10.0,9.0,,4684.3,4.1417,3.4889,21.76,2.6463,0.88794
RPC_US06,1100,0.9726,charge,2.629,2.0,2.0,,60.0,4.0826,4.1501,25.6713,2.6463,0.88794
RPC_US06,1100,0.9726,charge,2.629,10.0,9.0,,60.0,4.0826,4.1501,25.6713,2.6463,0.88794
RPC_US06,1100,0.9531,discharge,-30.0,2.0,2.0,,3600.0,4.0885,3.5194,18.97,2.6463,0.88794
RPC_US06,1100,0.9531,discharge,-30.0,10.0,9.0,,3600.0,4.0885,3.4688,20.6567,2.6463,0.88794
RPC_US06,1100,0.9286,charge,3.572,2.0,2.0,,60.0,4.0662,4.15,23.4596,2.6463,0.88794
RPC_US06,1100,0.9286,charge,3.572,10.0,9.0,,60.0,4.0662,4.15,23.4596,2.6463,0.88794
RPC_US06,1100,0.909,discharge,-30.0,2.0,2.0,,3600.0,4.0746,3.5214,18.44,2.6463,0.88794
RPC_US06,1100,0.909,discharge,-30.0,10.0,9.0,,3600.0,4.0746,3.4535,20.7033,2.6463,0.88794
RPC_US06,1100,0.8847,charge,4.849,2.0,2.0,,60.0,4.0405,4.1501,22.6007,2.6463,0.88794
RPC_US06,1100,0.8847,charge,4.849,10.0,9.0,,60.0,4.0405,4.1501,22.6007,2.6463,0.88794
RPC_US06,1100,0.8208,discharge,-30.0,2.0,2.0,,3600.0,4.0084,3.4777,17.69,2.6463,0.88794
RPC_US06,1100,0.8208,discharge,-30.0,10.0,9.0,,3600.0,4.0084,3.4005,20.2633,2.6463,0.88794
RPC_US06,1100,0.7971,charge,10.382,2.0,2.0,,60.0,3.9458,4.1502,19.6879,2.6463,0.88794
RPC_US06,1100,0.7971,charge,10.382,10.0,9.0,,60.0,3.9458,4.15,19.6687,2.6463,0.88794
RPC_US06,1100,0.7326,discharge,-30.0,2.0,2.0,,3600.0,3.9163,3.4119,16.8133,2.6463,0.88794
RPC_US06,1100,0.7326,discharge,-30.0,10.0,9.0,,3600.0,3.9163,3.3392,19.2367,2.6463,0.88794
RPC_US06,1100,0.7089,charge,15.0,2.0,2.0,,60.0,3.8655,4.104,15.9,2.6463,0.88794
RPC_US06,1100,0.7089,charge,15.0,10.0,9.0,,60.0,3.8655,4.1501,18.9733,2.6463,0.88794
RPC_US06,1100,0.6443,discharge,-30.0,2.0,2.0,,3600.0,3.8296,3.3401,16.3167,2.6463,0.88794
RPC_US06,1100,0.6443,discharge,-30.0,10.0,9.0,,3600.0,3.8296,3.2615,18.9367,2.6463,0.88794
RPC_US06,1100,0.6207,charge,15.0,2.0,2.0,,60.0,3.7785,4.0111,15.5067,2.6463,0.88794
RPC_US06,1100,0.6207,charge,15.0,10.0,9.0,,60.0,3.7785,4.0531,18.3067,2.6463,0.88794
RPC_US06,1100,0.5561,discharge,-30.0,2.0,2.0,,3600.0,3.7349,3.2479,16.2333,2.6463,0.88794
RPC_US06,1100,0.5561,discharge,-30.0,10.0,9.0,,3600.0,3.7349,3.1612,19.1233,2.6463,0.88794
RPC_US06,1100,0.5324,charge,15.001,2.0,2.0,,60.0,3.6894,3.9228,15.559,2.6463,0.88794
RPC_US06,1100,0.5324,charge,15.001,10.0,9.0,,60.0,3.6894,3.966,18.4388,2.6463,0.88794
RPC_US06,1100,0.4678,discharge,-30.0,2.0,2.0,,3600.0,3.6566,3.1641,16.4167,2.6463,0.88794
RPC_US06,1100,0.4678,discharge,-30.0,10.0,9.0,,3600.0,3.6566,3.0711,19.5167,2.6463,0.88794
RPC_US06,1100,0.4442,charge,15.0,2.0,1.0,,60.0,3.6145,3.8401,15.04,2.6463,0.88794
RPC_US06,1100,0.4442,charge,15.0,10.0,9.0,,60.0,3.6145,3.8925,18.5333,2.6463,0.88794
RPC_US06,1100,0.3796,discharge,-29.999,2.0,1.0,,3600.0,3.5985,3.1053,16.4405,2.6463,0.88794
RPC_US06,1100,0.3796,discharge,-29.999,10.0,9.0,,3600.0,3.5985,2.9679,21.0207,2.6463,0.88794
RPC_US06,1100,0.356,charge,15.001,2.0,2.0,,60.0,3.5495,3.7923,16.1856,2.6463,0.88794
RPC_US06,1100,0.356,charge,15.001,10.0,9.0,,60.0,3.5495,3.8374,19.1921,2.6463,0.88794
RPC_US06,1100,0.2913,discharge,-30.0,2.0,2.0,,3600.0,3.5141,2.9032,20.3633,2.6463,0.88794
RPC_US06,1100,0.2913,discharge,-30.0,10.0,9.0,,3600.0,3.5141,2.692,27.4033,2.6463,0.88794
RPC_US06,1100,0.2677,charge,15.0,2.0,2.0,,60.0,3.4618,3.7155,16.9133,2.6463,0.88794
RPC_US06,1100,0.2677,charge,15.0,10.0,9.0,,60.0,3.4618,3.7605,19.9133,2.6463,0.88794
RPC_US06,1100,0.2473,discharge,-29.301,2.0,2.0,,3600.0,3.4589,2.7111,25.5213,2.6463,0.88794
RPC_US06,1100,0.2473,discharge,-29.301,10.0,9.0,,3600.0,3.4589,2.5497,31.0297,2.6463,0.88794
RPC_US06,1100,0.2257,charge,15.0,2.0,2.0,,60.0,3.4174,3.6683,16.7267,2.6463,0.88794
RPC_US06,1100,0.2257,charge,15.0,10.0,9.0,,60.0,3.4174,3.7047,19.1533,2.6463,0.88794
RPC_US06,1100,0.2031,discharge,-15.718,2.0,2.0,,3600.0,3.4149,2.5489,55.0961,2.6463,0.88794
RPC_US06,1100,0.2031,discharge,-15.718,10.0,9.0,,3600.0,3.4149,2.5498,55.0388,2.6463,0.88794
RPC_US06,1100,0.1898,charge,15.001,2.0,2.0,,60.0,3.388,3.6598,18.1188,2.6463,0.88794
RPC_US06,1100,0.1898,charge,15.001,10.0,9.0,,60.0,3.388,3.6921,20.272,2.6463,0.88794
RPC_US06,1100,0.159,discharge,-8.108,2.0,1.0,,3600.0,3.3798,2.5485,102.5233,2.6463,0.88794
RPC_US06,1100,0.159,discharge,-8.108,10.0,9.0,,3600.0,3.3798,2.5499,102.3506,2.6463,0.88794
RPC_US06,1100,0.1525,charge,15.001,2.0,2.0,,60.0,3.3364,3.6486,20.8119,2.6463,0.88794
RPC_US06,1100,0.1525,charge,15.001,10.0,9.0,,60.0,3.3364,3.6875,23.4051,2.6463,0.88794
RPC_US06,1100,0.1328,discharge,-5.202,2.0,1.0,,3600.0,3.3075,2.5489,145.8285,2.6463,0.88794
RPC_US06,1100,0.1328,discharge,-5.202,10.0,9.0,,3600.0,3.3075,2.5499,145.6363,2.6463,0.88794
RPC_US06,1100,0.129,charge,15.001,2.0,2.0,,60.0,3.2399,3.5895,23.3051,2.6463,0.88794
RPC_US06,1100,0.129,charge,15.001,10.0,9.0,,60.0,3.2399,3.6668,28.4581,2.6463,0.88794
RPC_US06,1100,0.1198,discharge,-3.953,2.0,2.0,,3600.0,3.2324,2.5497,172.7086,2.6463,0.88794
RPC_US06,1100,0.1198,discharge,-3.953,10.0,9.0,,3600.0,3.2324,2.55,172.6328,2.6463,0.88794
RPC_US06,1100,0.1173,charge,15.0,2.0,2.0,,60.0,3.1614,3.5313,24.66,2.6463,0.88794
RPC_US06,1100,0.1173,charge,15.0,10.0,9.0,,60.0,3.1614,3.6284,31.1333,2.6463,0.88794
RPC_US06,1100,0.9973,discharge,-30.0,2.0,2.0,,2291.3,4.1572,3.5449,20.41,2.6463,0.88794
RPC_US06,1100,0.9973,discharge,-30.0,10.0,9.0,,2291.3,4.1572,3.4998,21.9133,2.6463,0.88794
RPC_US06,1100,0.9531,discharge,-30.0,2.0,2.0,,300.0,4.0831,3.5483,17.8267,2.6463,0.88794
RPC_US06,1100,0.9531,discharge,-30.0,10.0,9.01,,300.0,4.0831,3.4864,19.89,2.6463,0.88794
RPC_US06,1100,0.909,discharge,-30.0,2.0,1.0,,300.0,4.0674,3.5643,16.77,2.6463,0.88794
RPC_US06,1100,0.909,discharge,-30.0,10.0,9.01,,300.0,4.0674,3.4654,20.0667,2.6463,0.88794
RPC_US06,1100,0.8208,discharge,-30.0,2.0,2.0,,300.0,3.9801,3.4839,16.54,2.6463,0.88794
RPC_US06,1100,0.8208,discharge,-30.0,10.0,9.0,,300.0,3.9801,3.4079,19.0733,2.6463,0.88794
RPC_US06,1100,0.7325,discharge,-30.0,2.0,2.0,,300.0,3.9038,3.424,15.9933,2.6463,0.88794
RPC_US06,1100,0.7325,discharge,-30.0,10.0,9.0,,300.0,3.9038,3.3467,18.57,2.6463,0.88794
RPC_US06,1100,0.6443,discharge,-30.0,2.0,2.0,,300.0,3.8091,3.3426,15.55,2.6463,0.88794
RPC_US06,1100,0.6443,discharge,-30.0,10.0,9.01,,300.0,3.8091,3.2613,18.26,2.6463,0.88794
RPC_US06,1100,0.5561,discharge,-30.0,2.0,2.0,,300.0,3.7134,3.2433,15.67,2.6463,0.88794
RPC_US06,1100,0.5561,discharge,-30.0,10.0,9.0,,300.0,3.7134,3.1563,18.57,2.6463,0.88794
RPC_US06,1100,0.4678,discharge,-30.0,2.0,2.0,,300.0,3.6386,3.1589,15.99,2.6463,0.88794
RPC_US06,1100,0.4678,discharge,-30.0,10.0,9.0,,300.0,3.6386,3.0616,19.2333,2.6463,0.88794
RPC_US06,1100,0.3796,discharge,-29.999,2.0,2.0,,300.0,3.5772,3.0636,17.1206,2.6463,0.88794
RPC_US06,1100,0.3796,discharge,-29.999,10.0,9.0,,300.0,3.5772,2.9381,21.304,2.6463,0.88794
RPC_US06,1100,0.2914,discharge,-30.0,2.0,2.0,,300.0,3.4962,2.8329,22.11,2.6463,0.88794
RPC_US06,1100,0.2914,discharge,-30.0,10.0,9.0,,300.0,3.4962,2.5493,31.5633,2.6463,0.88794
RPC_US06,1100,0.2472,discharge,-21.944,2.0,2.0,,300.0,3.4415,2.5541,40.4402,2.6463,0.88794
RPC_US06,1100,0.2472,discharge,-21.944,10.0,9.0,,300.0,3.4415,2.5497,40.6407,2.6463,0.88794
RPC_US06,1100,0.2031,discharge,-12.14,2.0,2.0,,300.0,3.3949,2.5491,69.6705,2.6463,0.88794
RPC_US06,1100,0.2031,discharge,-12.14,10.0,9.0,,300.0,3.3949,2.55,69.5964,2.6463,0.88794
RPC_US06,1100,0.1591,discharge,-6.59,2.0,2.0,,300.0,3.3551,2.5495,122.2486,2.6463,0.88794
RPC_US06,1100,0.1591,discharge,-6.59,10.0,9.0,,300.0,3.3551,2.55,122.1727,2.6463,0.88794
RPC_US06,1100,0.1331,discharge,-3.947,2.0,2.0,,300.0,3.2689,2.5497,182.2028,2.6463,0.88794
RPC_US06,1100,0.1331,discharge,-3.947,10.0,9.0,,300.0,3.2689,2.5501,182.1015,2.6463,0.88794
RPC_US06,1100,0.1201,discharge,-2.859,2.0,2.0,,300.0,3.1874,2.5497,223.0773,2.6463,0.88794
RPC_US06,1100,0.1201,discharge,-2.859,10.0,9.0,,300.0,3.1874,2.55,222.9724,2.6463,0.88794
RPC_US06,1100,0.9973,discharge,-29.846,2.0,2.0,,2289.4,4.157,3.5503,20.328,2.6463,0.88794
RPC_US06,1100,0.9973,discharge,-29.846,10.0,9.0,,2289.4,4.157,3.4994,22.0335,2.6463,0.88794
RPC_US06,1100,0.9532,discharge,-29.758,2.0,2.0,,300.0,4.0831,3.5557,17.7233,2.6463,0.88794
RPC_US06,1100,0.9532,discharge,-29.758,10.0,9.0,,300.0,4.0831,3.4863,20.0554,2.6463,0.88794
RPC_US06,1100,0.9091,discharge,-29.688,2.0,2.0,,300.0,4.0673,3.5548,17.2629,2.6463,0.88794
RPC_US06,1100,0.9091,discharge,-29.688,10.0,9.0,,300.0,4.0673,3.4658,20.2607,2.6463,0.88794
RPC_US06,1100,0.8209,discharge,-29.695,2.0,2.0,,300.0,3.9799,3.4933,16.3863,2.6463,0.88794
RPC_US06,1100,0.8209,discharge,-29.695,10.0,9.0,,300.0,3.9799,3.4083,19.2487,2.6463,0.88794
RPC_US06,1100,0.7326,discharge,-29.668,2.0,2.0,,300.0,3.9036,3.4336,15.842,2.6463,0.88794
RPC_US06,1100,0.7326,discharge,-29.668,10.0,9.0,,300.0,3.9036,3.3472,18.7542,2.6463,0.88794
RPC_US06,1100,0.6444,discharge,-29.644,2.0,2.0,,300.0,3.8088,3.3529,15.3792,2.6463,0.88794
RPC_US06,1100,0.6444,discharge,-29.644,10.0,9.0,,300.0,3.8088,3.2622,18.4388,2.6463,0.88794
RPC_US06,1100,0.5562,discharge,-29.599,2.0,2.0,,300.0,3.7131,3.2556,15.4569,2.6463,0.88794
RPC_US06,1100,0.5562,discharge,-29.599,10.0,9.0,,300.0,3.7131,3.1579,18.7577,2.6463,0.88794
RPC_US06,1100,0.468,discharge,-29.526,2.0,1.0,,300.0,3.6385,3.1972,14.9464,2.6463,0.88794
RPC_US06,1100,0.468,discharge,-29.526,10.0,9.0,,300.0,3.6385,3.0638,19.4645,2.6463,0.88794
RPC_US06,1100,0.3798,discharge,-29.313,2.0,2.0,,300.0,3.5772,3.0852,16.7844,2.6463,0.88794
RPC_US06,1100,0.3798,discharge,-29.313,10.0,9.0,,300.0,3.5772,2.9424,21.6559,2.6463,0.88794
