cell,cycle,SOH,SOC,tau_s,OCV_V,R_used_mOhm,I_at_rate_A,I_star_A,I_limited_A,V_at_limit_V,SOP_W,I_max_measured_A,SOP_measured_floor_W,limited_by,rate_extrapolated,ocv_soh_gap,low_soc_hyst
BOOST_NEGPULSE_1S,793,0.86746,0.269,10.0,3.50598,26.088,29.661,38.561,35.0,2.5929,90.75,29.661,81.04,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,793,0.86746,0.2261,2.0,3.45403,20.036,29.662,47.617,35.0,2.7528,96.35,29.662,84.83,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,793,0.86746,0.2261,10.0,3.45403,31.68,29.662,30.114,30.114,2.5,75.29,29.662,74.58,voltage,0,0.0,0
BOOST_NEGPULSE_1S,793,0.86746,0.183,2.0,3.39682,34.797,22.824,25.773,25.773,2.5,64.43,22.824,59.4,voltage,1,0.0,0
BOOST_NEGPULSE_1S,793,0.86746,0.183,10.0,3.39682,39.45,22.824,22.733,22.733,2.5,56.83,22.824,,voltage,0,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.9567,2.0,4.11195,17.349,29.765,92.912,35.0,3.5047,122.67,29.765,107.02,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.9567,10.0,4.11195,19.704,29.765,81.807,35.0,3.4223,119.78,29.765,104.94,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.9136,2.0,4.08513,16.835,29.765,94.156,35.0,3.4959,122.36,29.765,106.68,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.9136,10.0,4.08513,19.735,29.765,80.322,35.0,3.3944,118.8,29.765,104.11,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.8273,2.0,4.03595,16.079,29.765,95.524,35.0,3.4732,121.56,29.765,105.88,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.8273,10.0,4.03595,19.426,29.765,79.069,35.0,3.3561,117.46,29.765,102.92,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.741,2.0,3.93808,15.249,29.766,94.307,35.0,3.4044,119.15,29.766,103.71,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.741,10.0,3.93808,18.333,29.766,78.442,35.0,3.2964,115.37,29.766,100.98,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.6547,2.0,3.85976,14.598,29.765,93.149,35.0,3.3488,117.21,29.765,101.95,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.6547,10.0,3.85976,18.004,29.765,75.524,35.0,3.2296,113.04,29.765,98.93,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.5685,2.0,3.77657,14.642,29.764,87.187,35.0,3.2641,114.24,29.764,99.43,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.5685,10.0,3.77657,18.18,29.764,70.22,35.0,3.1403,109.91,29.764,96.3,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.4822,2.0,3.69047,14.634,29.767,81.352,35.0,3.1783,111.24,29.767,96.89,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.4822,10.0,3.69047,18.154,29.767,65.575,35.0,3.0551,106.93,29.767,93.77,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.3959,2.0,3.62273,15.085,29.765,74.428,35.0,3.0948,108.32,29.765,94.47,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.3959,10.0,3.62273,19.086,29.765,58.824,35.0,2.9547,103.41,29.765,90.92,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.3096,2.0,3.55079,16.495,29.767,63.704,35.0,2.9735,104.07,29.767,91.08,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.3096,10.0,3.55079,22.861,29.767,45.965,35.0,2.7507,96.27,29.767,85.44,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.2665,2.0,3.50568,18.203,29.765,55.249,35.0,2.8686,100.4,29.765,88.22,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.2665,10.0,3.50568,28.392,29.765,35.421,35.0,2.5119,87.92,29.765,79.19,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.2233,2.0,3.4543,21.324,29.764,44.751,35.0,2.7079,94.78,29.764,83.92,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.2233,10.0,3.4543,31.35,29.764,30.44,30.44,2.5,76.1,29.764,75.04,voltage,0,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.1802,2.0,3.40009,28.897,20.687,31.148,31.148,2.5,77.87,20.687,57.97,voltage,1,0.0,0
BOOST_NEGPULSE_1S,831,0.87015,0.1802,10.0,3.40009,42.988,20.687,20.938,20.938,2.5,52.34,20.687,51.94,voltage,0,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.9571,2.0,4.11181,17.798,29.469,90.559,35.0,3.4889,122.11,29.469,105.71,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.9571,10.0,4.11181,20.187,29.469,79.843,35.0,3.4053,119.18,29.469,103.64,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.9144,2.0,4.08339,17.239,29.468,91.849,35.0,3.48,121.8,29.468,105.36,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.9144,10.0,4.08339,20.181,29.468,78.458,35.0,3.377,118.2,29.468,102.8,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.8291,2.0,4.03268,16.522,29.469,92.764,35.0,3.4544,120.9,29.469,104.49,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.8291,10.0,4.03268,19.834,29.469,77.274,35.0,3.3385,116.85,29.469,101.61,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.7436,2.0,3.93559,15.576,29.469,92.169,35.0,3.3904,118.67,29.469,102.45,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.7436,10.0,3.93559,18.728,29.469,76.654,35.0,3.2801,114.8,29.469,99.71,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.6582,2.0,3.85738,14.948,29.469,90.807,35.0,3.3342,116.7,29.469,100.69,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.6582,10.0,3.85738,18.419,29.469,73.693,35.0,3.2127,112.44,29.469,97.68,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.5728,2.0,3.77516,14.989,29.468,85.073,35.0,3.2505,113.77,29.468,98.23,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.5728,10.0,3.77516,18.58,29.468,68.633,35.0,3.1249,109.37,29.468,95.11,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.4873,2.0,3.69046,14.982,29.468,79.457,35.0,3.1661,110.81,29.468,95.74,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.4873,10.0,3.69046,18.569,29.468,64.109,35.0,3.0405,106.42,29.468,92.63,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.4019,2.0,3.62208,15.355,29.47,73.078,35.0,3.0847,107.96,29.47,93.41,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.4019,10.0,3.62208,19.508,29.47,57.519,35.0,2.9393,102.88,29.47,89.8,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.3165,2.0,3.54992,16.94,29.469,61.979,35.0,2.957,103.5,29.469,89.9,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.3165,10.0,3.54992,23.275,29.469,45.109,35.0,2.7353,95.73,29.469,84.4,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.2738,2.0,3.50587,18.501,29.469,54.369,35.0,2.8583,100.04,29.469,87.25,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.2738,10.0,3.50587,28.6,29.469,35.171,35.0,2.5049,87.67,29.469,78.48,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.2311,2.0,3.45328,21.447,29.468,44.448,35.0,2.7026,94.59,29.468,83.14,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.2311,10.0,3.45328,31.756,29.468,30.018,30.018,2.5,75.05,29.468,74.19,voltage,0,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.1884,2.0,3.39187,28.996,20.499,30.758,30.758,2.5,76.89,20.499,57.35,voltage,1,0.0,0
BOOST_NEGPULSE_1S,868,0.86177,0.1884,10.0,3.39187,43.622,20.499,20.446,20.446,2.5,51.11,20.499,,voltage,0,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.9577,2.0,4.11166,18.315,29.123,87.995,35.0,3.4706,121.47,29.123,104.21,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.9577,10.0,4.11166,20.733,29.123,77.735,35.0,3.386,118.51,29.123,102.16,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.9155,2.0,4.08138,17.774,29.122,88.974,35.0,3.4593,121.08,29.122,103.78,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.9155,10.0,4.08138,20.747,29.122,76.221,35.0,3.3552,117.43,29.122,101.26,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.831,2.0,4.02853,16.88,29.123,90.552,35.0,3.4377,120.32,29.123,103.01,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.831,10.0,4.02853,20.304,29.123,75.284,35.0,3.3179,116.13,29.123,100.1,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.7466,2.0,3.93253,15.98,29.123,89.642,35.0,3.3732,118.06,29.123,100.97,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.7466,10.0,3.93253,19.181,29.123,74.686,35.0,3.2612,114.14,29.123,98.26,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.6622,2.0,3.85443,15.357,29.121,88.199,35.0,3.317,116.09,29.121,99.22,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.6622,10.0,3.85443,18.883,29.121,71.727,35.0,3.1935,111.77,29.121,96.23,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.5778,2.0,3.7732,15.3,29.124,83.215,35.0,3.2377,113.32,29.124,96.91,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.5778,10.0,3.7732,19.032,29.124,66.896,35.0,3.1071,108.75,29.124,93.75,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.4934,2.0,3.69034,15.373,29.122,77.429,35.0,3.1523,110.33,29.122,94.43,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.4934,10.0,3.69034,19.02,29.122,62.584,35.0,3.0246,105.86,29.122,91.34,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.409,2.0,3.62145,15.827,29.122,70.859,35.0,3.0675,107.36,29.122,92.04,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.409,10.0,3.62145,19.964,29.122,56.173,35.0,2.9227,102.29,29.122,88.53,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.3246,2.0,3.54881,17.316,29.123,60.568,35.0,2.9427,103.0,29.123,88.67,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.3246,10.0,3.54881,23.73,29.123,44.197,35.0,2.7182,95.14,29.123,83.23,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.2823,2.0,3.50577,18.872,29.122,53.294,35.0,2.8452,99.58,29.122,86.09,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.2823,10.0,3.50577,28.913,29.122,34.786,34.786,2.5,86.97,29.122,77.57,voltage,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.2401,2.0,3.45379,21.753,29.122,43.846,35.0,2.6924,94.23,29.122,82.13,current_rating,1,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.2401,10.0,3.45379,32.251,29.122,29.574,29.574,2.5,73.94,29.122,73.23,voltage,0,0.0,0
BOOST_NEGPULSE_1S,906,0.85164,0.1979,2.0,3.38869,39.914,21.053,22.265,22.265,2.5,55.66,21.053,53.65,voltage,1,0.0,0
