cell,cycle,SOH,CAP_Ah,SOC,soc_group,tau_s,direction,V_pre_V,V_min_V,n_rates,I_max_meas_A,I_star_lin4_A,I_star_lin2hi_A,spread_A,extrap,fit_r2
BOOST,525,0.91742,2.74824,0.4503,7,2.0,discharge,3.6569,2.5,4,-31.606,-99.226,-99.454,0.228,3.139,0.99999
BOOST,525,0.91742,2.74824,0.4503,7,10.0,discharge,3.6569,2.5,4,-31.606,-78.992,-80.691,1.698,2.499,0.99976
BOOST,525,0.91742,2.74824,0.3587,8,2.0,discharge,3.5948,2.5,4,-31.606,-93.373,-95.786,2.412,2.954,0.99984
BOOST,525,0.91742,2.74824,0.3587,8,10.0,discharge,3.5948,2.5,4,-31.606,-72.71,-73.853,1.143,2.301,0.99986
BOOST,525,0.91742,2.74824,0.2671,9,2.0,discharge,3.5139,2.5,4,-31.604,-78.805,-80.312,1.506,2.494,0.99986
BOOST,525,0.91742,2.74824,0.2671,9,10.0,discharge,3.5139,2.5,4,-31.604,-56.679,-54.657,2.022,1.793,0.99929
BOOST,525,0.91742,2.74824,0.2213,10,2.0,discharge,3.461,2.5,4,-31.604,-67.605,-67.395,0.209,2.139,1.0
BOOST,525,0.91742,2.74824,0.2213,10,10.0,discharge,3.461,2.5,4,-31.604,-42.528,-40.053,2.474,1.346,0.9941
BOOST,525,0.91742,2.74824,0.1755,11,2.0,discharge,3.4176,2.5,4,-31.605,-52.687,-50.671,2.016,1.667,0.99874
BOOST,525,0.91742,2.74824,0.1755,11,10.0,discharge,3.4176,2.5,4,-31.605,-30.554,-31.6,1.046,0.967,0.98581
BOOST,525,0.91742,2.74824,0.1297,12,2.0,discharge,3.3616,2.5,4,-20.995,-24.499,-18.806,5.693,1.167,0.78445
BOOST,525,0.91742,2.74824,0.1297,12,10.0,discharge,3.3616,2.5,4,-20.995,-19.54,,,0.931,0.96836
BOOST,562,0.91367,2.73699,1.0,0,2.0,discharge,4.1445,2.5,4,-31.475,-113.207,-123.751,10.545,3.597,0.99733
BOOST,562,0.91367,2.73699,1.0,0,10.0,discharge,4.1445,2.5,4,-31.475,-101.8,-112.395,10.595,3.234,0.99515
BOOST,562,0.91367,2.73699,0.9544,1,2.0,discharge,4.0961,2.5,4,-31.474,-118.446,-126.387,7.941,3.763,0.99873
BOOST,562,0.91367,2.73699,0.9544,1,10.0,discharge,4.0961,2.5,4,-31.474,-103.497,-109.576,6.079,3.288,0.99866
BOOST,562,0.91367,2.73699,0.9087,2,2.0,discharge,4.0801,2.5,4,-31.475,-120.53,-126.995,6.465,3.829,0.99923
BOOST,562,0.91367,2.73699,0.9087,2,10.0,discharge,4.0801,2.5,4,-31.475,-101.281,-106.261,4.98,3.218,0.99913
BOOST,562,0.91367,2.73699,0.8175,3,2.0,discharge,4.0211,2.5,4,-31.474,-117.544,-123.182,5.638,3.735,0.99939
BOOST,562,0.91367,2.73699,0.8175,3,10.0,discharge,4.0211,2.5,4,-31.474,-96.139,-103.671,7.532,3.055,0.99738
BOOST,562,0.91367,2.73699,0.7263,4,2.0,discharge,3.9209,2.5,4,-31.474,-114.961,-119.591,4.629,3.653,0.99951
BOOST,562,0.91367,2.73699,0.7263,4,10.0,discharge,3.9209,2.5,4,-31.474,-95.485,-100.677,5.192,3.034,0.99809
BOOST,562,0.91367,2.73699,0.635,5,2.0,discharge,3.8401,2.5,4,-31.474,-111.1,-115.555,4.455,3.53,0.99951
BOOST,562,0.91367,2.73699,0.635,5,10.0,discharge,3.8401,2.5,4,-31.474,-90.178,-93.452,3.274,2.865,0.99926
BOOST,562,0.91367,2.73699,0.5438,6,2.0,discharge,3.7414,2.5,4,-31.473,-104.891,-108.24,3.349,3.333,0.99976
BOOST,562,0.91367,2.73699,0.5438,6,10.0,discharge,3.7414,2.5,4,-31.473,-83.21,-85.643,2.433,2.644,0.99958
BOOST,562,0.91367,2.73699,0.4526,7,2.0,discharge,3.6582,2.5,4,-31.473,-97.69,-99.237,1.547,3.104,0.99995
BOOST,562,0.91367,2.73699,0.4526,7,10.0,discharge,3.6582,2.5,4,-31.473,-77.905,-79.588,1.683,2.475,0.99974
BOOST,562,0.91367,2.73699,0.3614,8,2.0,discharge,3.5958,2.5,4,-31.473,-90.273,-91.483,1.209,2.868,0.99995
BOOST,562,0.91367,2.73699,0.3614,8,10.0,discharge,3.5958,2.5,4,-31.473,-70.755,-71.674,0.919,2.248,0.9999
BOOST,562,0.91367,2.73699,0.2701,9,2.0,discharge,3.5167,2.5,4,-31.473,-77.577,-77.615,0.039,2.465,0.99998
BOOST,562,0.91367,2.73699,0.2701,9,10.0,discharge,3.5167,2.5,4,-31.473,-56.131,-54.268,1.863,1.783,0.99936
BOOST,562,0.91367,2.73699,0.2245,10,2.0,discharge,3.4647,2.5,4,-31.474,-66.586,-66.315,0.271,2.116,0.99999
BOOST,562,0.91367,2.73699,0.2245,10,10.0,discharge,3.4647,2.5,4,-31.474,-42.104,-39.669,2.435,1.338,0.99411
BOOST,562,0.91367,2.73699,0.1789,11,2.0,discharge,3.4208,2.5,4,-31.475,-52.807,-51.796,1.011,1.678,0.9997
BOOST,562,0.91367,2.73699,0.1789,11,10.0,discharge,3.4208,2.5,4,-31.475,-30.477,-31.47,0.993,0.968,0.9878
BOOST,562,0.91367,2.73699,0.1333,12,2.0,discharge,3.3693,2.5,4,-21.592,-25.855,-19.49,6.365,1.197,0.79872
BOOST,562,0.91367,2.73699,0.1333,12,10.0,discharge,3.3693,2.5,4,-21.592,-20.282,,,0.939,0.97532
BOOST,600,0.91,2.72599,1.0,0,2.0,discharge,4.143,2.5,4,-31.35,-111.165,-122.34,11.175,3.546,0.99695
BOOST,600,0.91,2.72599,1.0,0,10.0,discharge,4.143,2.5,4,-31.35,-100.327,-111.143,10.816,3.2,0.9949
BOOST,600,0.91,2.72599,0.9545,1,2.0,discharge,4.0957,2.5,4,-31.35,-116.113,-124.507,8.394,3.704,0.99849
BOOST,600,0.91,2.72599,0.9545,1,10.0,discharge,4.0957,2.5,4,-31.35,-101.726,-108.069,6.343,3.245,0.99844
BOOST,600,0.91,2.72599,0.9091,2,2.0,discharge,4.0791,2.5,4,-31.349,-117.971,-125.102,7.131,3.763,0.99906
BOOST,600,0.91,2.72599,0.9091,2,10.0,discharge,4.0791,2.5,4,-31.349,-99.272,-104.994,5.722,3.167,0.99891
