cell,zipname,file,kind,cycle,n,bad_frac,T_min,T_med,T_lowV_med,note
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-19-23_19.10_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1357_to_1371.mat,drive,1357,79768,0.0,24.5,27.34,27.57,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-20-23_18.59_BCNP1s_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1372.mat,halfC,1372,5685,0.0,24.62,25.65,25.89,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-20-23_18.59_BCNP1s_protocol_halfC_CAP_(b1)_forexcel_cycle_#1372.mat,CAP,1372,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-20-23_22.19_BCNP1s_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1373.mat,halfC,1373,5683,0.0,24.6,25.73,26.1,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-20-23_22.19_BCNP1s_protocol_halfC_CAP_(b2)_forexcel_cycle_#1373.mat,CAP,1373,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-21-23_00.40_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1374_to_1388.mat,drive,1374,80513,0.0,24.51,27.36,27.55,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_11.30_BCNP1s_protocol_whole_Schedule_IN21700_30T_cycle_#1389_week#38.mat,schedule,1389,245609,0.0,22.72,26.79,27.1,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_12.11_BCNP1s_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1389.mat,halfC,1389,5806,0.0,24.7,25.86,26.22,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_12.11_BCNP1s_protocol_halfC_CAP_(a1)_forexcel_cycle_#1389.mat,CAP,1389,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_15.37_BCNP1s_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1390.mat,halfC,1390,5615,0.0,24.68,25.72,26.08,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_15.37_BCNP1s_protocol_halfC_CAP_(a2)_forexcel_cycle_#1390.mat,CAP,1390,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_17.25_BCNP1s_protocol_ONE_C_charge_IN21700_30T_cycle_#1390.mat,other,1390,229,0.0,24.94,27.32,25.22,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_19.00_BCNP1s_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1391.mat,other,1391,2768,0.0,24.66,27.07,27.57,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_21.35_BCNP1s_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1392.mat,other,1392,1374,0.0,25.08,30.42,31.15,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-23-23_23.47_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1393.mat,HPPC,1393,34390,0.0,22.72,25.55,25.46,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-25-23_05.45_BCNP1s_protocol_tenpercent_chg_a_IN21700_30T_cycle_#1393.mat,other,1393,845,0.0,24.75,25.42,25.42,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-25-23_06.09_BCNP1s_protocol_FastCharge_IN21700_30T_cycle_#1393.mat,other,1393,3554,0.0,24.8,34.29,25.8,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-25-23_06.31_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1394_to_1408.mat,drive,1394,78882,0.0,24.38,27.46,27.72,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-26-23_06.07_BCNP1s_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1409.mat,halfC,1409,5653,0.0,24.65,25.73,26.1,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-26-23_06.07_BCNP1s_protocol_halfC_CAP_(b1)_forexcel_cycle_#1409.mat,CAP,1409,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-26-23_09.27_BCNP1s_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1410.mat,halfC,1410,5650,0.0,24.71,25.72,26.09,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-26-23_09.27_BCNP1s_protocol_halfC_CAP_(b2)_forexcel_cycle_#1410.mat,CAP,1410,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-26-23_11.48_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1411_to_1425.mat,drive,1411,79679,0.0,24.52,27.47,27.7,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,Cover20 is not performed this week_#38.mat,other,-1,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-28-23_09.06_BCNP1s_protocol_whole_Schedule_IN21700_30T_cycle_#1426_week#39.mat,schedule,1426,246589,0.0,23.63,26.84,27.2,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-28-23_10.38_BCNP1s_protocol_OCV_0.05C_IN21700_30T_cycle_#1426.mat,OCV,1426,2065,0.0,24.38,25.0,24.98,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-29-23_22.29_BCNP1s_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1427.mat,halfC,1427,5788,0.0,24.6,25.9,26.34,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-29-23_22.29_BCNP1s_protocol_halfC_CAP_(a1)_forexcel_cycle_#1427.mat,CAP,1427,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-30-23_01.56_BCNP1s_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1428.mat,halfC,1428,5606,0.0,24.64,25.77,26.14,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-30-23_01.56_BCNP1s_protocol_halfC_CAP_(a2)_forexcel_cycle_#1428.mat,CAP,1428,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-30-23_03.45_BCNP1s_protocol_ONE_C_charge_IN21700_30T_cycle_#1428.mat,other,1428,227,0.0,24.83,27.45,25.19,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-30-23_05.21_BCNP1s_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1429.mat,other,1429,2762,0.0,24.77,27.31,27.76,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-30-23_07.58_BCNP1s_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1430.mat,other,1430,1371,0.0,24.7,30.5,31.35,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-30-23_10.11_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1431.mat,HPPC,1431,34336,0.0,24.43,25.55,25.44,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-31-23_16.08_BCNP1s_protocol_tenpercent_chg_a_IN21700_30T_cycle_#1431.mat,other,1431,843,0.0,24.95,25.6,25.6,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-31-23_16.32_BCNP1s_protocol_FastCharge_IN21700_30T_cycle_#1431.mat,other,1431,3520,0.0,24.78,34.58,25.93,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,07-31-23_16.54_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1432_to_1446.mat,drive,1432,78519,0.0,24.4,27.59,27.86,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-01-23_16.25_BCNP1s_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1447.mat,halfC,1447,5619,0.0,24.73,25.77,26.17,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-01-23_16.25_BCNP1s_protocol_halfC_CAP_(b1)_forexcel_cycle_#1447.mat,CAP,1447,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-01-23_19.46_BCNP1s_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1448.mat,halfC,1448,5615,0.0,24.59,25.9,26.27,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-01-23_19.46_BCNP1s_protocol_halfC_CAP_(b2)_forexcel_cycle_#1448.mat,CAP,1448,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-01-23_22.06_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1449_to_1463.mat,drive,1449,78821,0.0,24.46,27.59,27.85,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-07-23_17.18_BCNP1s_protocol_whole_Schedule_IN21700_30T_cycle_#1464_week#40.mat,schedule,1464,241878,0.0,23.01,26.95,27.31,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-07-23_18.02_BCNP1s_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1464.mat,halfC,1464,5704,0.0,24.63,25.98,26.38,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-07-23_18.02_BCNP1s_protocol_halfC_CAP_(a1)_forexcel_cycle_#1464.mat,CAP,1464,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-07-23_21.28_BCNP1s_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1465.mat,halfC,1465,5506,0.0,24.74,25.86,26.19,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-07-23_21.28_BCNP1s_protocol_halfC_CAP_(a2)_forexcel_cycle_#1465.mat,CAP,1465,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-07-23_23.15_BCNP1s_protocol_ONE_C_charge_IN21700_30T_cycle_#1465.mat,other,1465,220,0.0,24.87,27.5,25.09,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-08-23_00.52_BCNP1s_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1466.mat,other,1466,2714,0.0,24.67,27.31,27.87,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-08-23_03.29_BCNP1s_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1467.mat,other,1467,1349,0.0,24.67,30.83,31.75,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-08-23_05.43_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1468.mat,HPPC,1468,34307,0.0,24.47,25.59,25.47,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-09-23_11.40_BCNP1s_protocol_tenpercent_chg_a_IN21700_30T_cycle_#1468.mat,other,1468,827,0.0,24.77,25.51,25.51,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-09-23_12.04_BCNP1s_protocol_FastCharge_IN21700_30T_cycle_#1468.mat,other,1468,3409,0.0,24.77,34.76,25.3,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-09-23_12.26_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1469_to_1483.mat,drive,1469,77313,0.0,23.01,27.74,28.03,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-10-23_11.38_BCNP1s_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1484.mat,halfC,1484,5554,0.0,24.68,25.83,26.27,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-10-23_11.38_BCNP1s_protocol_halfC_CAP_(b1)_forexcel_cycle_#1484.mat,CAP,1484,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-10-23_14.59_BCNP1s_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1485.mat,halfC,1485,5551,0.0,24.66,25.93,26.3,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-10-23_14.59_BCNP1s_protocol_halfC_CAP_(b2)_forexcel_cycle_#1485.mat,CAP,1485,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-10-23_17.18_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1486_to_1500.mat,drive,1486,77989,0.0,24.47,27.71,28.0,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,Cover20 is not performed this week_#40.mat,other,-1,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-14-23_09.18_BCNP1s_protocol_whole_Schedule_IN21700_30T_cycle_#1501_week#41.mat,schedule,1501,242893,0.0,23.21,27.11,27.52,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-14-23_10.53_BCNP1s_protocol_OCV_0.05C_IN21700_30T_cycle_#1501.mat,OCV,1501,2024,0.0,24.45,25.1,25.14,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-15-23_22.02_BCNP1s_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1502.mat,halfC,1502,5680,0.0,24.7,26.1,26.46,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-15-23_22.02_BCNP1s_protocol_halfC_CAP_(a1)_forexcel_cycle_#1502.mat,CAP,1502,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-16-23_01.31_BCNP1s_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1503.mat,halfC,1503,5495,0.0,24.6,25.93,26.37,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-16-23_01.31_BCNP1s_protocol_halfC_CAP_(a2)_forexcel_cycle_#1503.mat,CAP,1503,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-16-23_03.18_BCNP1s_protocol_ONE_C_charge_IN21700_30T_cycle_#1503.mat,other,1503,218,0.0,24.97,27.71,25.64,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-16-23_04.57_BCNP1s_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1504.mat,other,1504,2711,0.0,24.71,27.49,28.08,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-16-23_07.35_BCNP1s_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1505.mat,other,1505,1348,0.0,24.84,31.11,31.99,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-16-23_09.52_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1506.mat,HPPC,1506,34213,0.0,24.49,25.64,25.53,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-17-23_15.46_BCNP1s_protocol_tenpercent_chg_a_IN21700_30T_cycle_#1506.mat,other,1506,826,0.0,24.98,25.66,25.66,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-17-23_16.09_BCNP1s_protocol_FastCharge_IN21700_30T_cycle_#1506.mat,other,1506,3326,0.0,24.9,35.18,25.97,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-17-23_16.31_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1507_to_1521.mat,drive,1507,76943,0.0,24.43,28.01,28.34,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-18-23_15.39_BCNP1s_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1522.mat,halfC,1522,5513,0.0,24.75,26.02,26.46,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-18-23_15.39_BCNP1s_protocol_halfC_CAP_(b1)_forexcel_cycle_#1522.mat,CAP,1522,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-18-23_19.02_BCNP1s_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1523.mat,halfC,1523,5507,0.0,24.8,26.09,26.45,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-18-23_19.02_BCNP1s_protocol_halfC_CAP_(b2)_forexcel_cycle_#1523.mat,CAP,1523,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-18-23_21.20_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1149_to_1163.mat,drive,1149,77237,0.0,24.61,27.98,28.3,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-20-23_11.53_BCNP1s_protocol_whole_Schedule_IN21700_30T_cycle_#1539_week#42.mat,schedule,1539,238876,0.0,24.13,27.21,27.64,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-20-23_12.35_BCNP1s_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1539.mat,halfC,1539,5645,0.0,24.7,26.19,26.62,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-20-23_12.35_BCNP1s_protocol_halfC_CAP_(a1)_forexcel_cycle_#1539.mat,CAP,1539,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-20-23_16.05_BCNP1s_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1540.mat,halfC,1540,5451,0.0,24.79,26.02,26.44,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-20-23_16.05_BCNP1s_protocol_halfC_CAP_(a2)_forexcel_cycle_#1540.mat,CAP,1540,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-20-23_17.51_BCNP1s_protocol_ONE_C_charge_IN21700_30T_cycle_#1540.mat,other,1540,213,0.0,24.98,27.77,25.41,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-20-23_19.32_BCNP1s_protocol_OneC_1C_dchg_IN21700_30T_cycle_#1541.mat,other,1541,2694,0.0,24.78,27.58,28.24,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-20-23_22.12_BCNP1s_protocol_TwoC_2C_dchg_IN21700_30T_cycle_#1542.mat,other,1542,1339,0.0,24.84,31.26,32.15,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-21-23_00.30_BCNP1s_protocol_HPPC_IN21700_30T_cycle_#1543.mat,HPPC,1543,34107,0.0,24.45,25.63,25.54,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-22-23_06.22_BCNP1s_protocol_tenpercent_chg_a_IN21700_30T_cycle_#1543.mat,other,1543,820,0.0,24.84,25.56,25.56,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-22-23_06.46_BCNP1s_protocol_FastCharge_IN21700_30T_cycle_#1543.mat,other,1543,3231,0.0,24.78,35.38,25.23,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-22-23_07.08_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1544_to_1558.mat,drive,1544,76046,0.0,24.64,28.08,28.44,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-23-23_06.03_BCNP1s_protocol_halfC_0.5C_dchg_(b1)_IN21700_30T_cycle_#1559.mat,halfC,1559,5463,0.0,24.78,26.12,26.56,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-23-23_06.03_BCNP1s_protocol_halfC_CAP_(b1)_forexcel_cycle_#1559.mat,CAP,1559,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-23-23_09.26_BCNP1s_protocol_halfC_0.5C_dchg_(b2)_IN21700_30T_cycle_#1560.mat,halfC,1560,5460,0.0,24.77,26.08,26.51,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-23-23_09.26_BCNP1s_protocol_halfC_CAP_(b2)_forexcel_cycle_#1560.mat,CAP,1560,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-23-23_11.43_BCNP1s_protocol__Fifteen_Drive_Cycles_set_IN21700_30T_cycle_#1561_to_1575.mat,drive,1561,76406,0.0,24.67,28.13,28.49,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,Cover20 is not performed this week_#42.mat,other,-1,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-25-23_09.14_BCNP1s_protocol_whole_Schedule_IN21700_30T_cycle_#1576_week#43.mat,schedule,1576,234882,0.0,23.27,27.22,27.65,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-25-23_10.48_BCNP1s_protocol_OCV_0.05C_IN21700_30T_cycle_#1576.mat,OCV,1576,1992,0.0,24.46,25.09,25.11,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-26-23_21.26_BCNP1s_protocol_halfC_0.5C_dchg_(a1)_IN21700_30T_cycle_#1577.mat,halfC,1577,5592,0.0,24.69,26.23,26.66,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-26-23_21.26_BCNP1s_protocol_halfC_CAP_(a1)_forexcel_cycle_#1577.mat,CAP,1577,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-27-23_00.56_BCNP1s_protocol_halfC_0.5C_dchg_(a2)_IN21700_30T_cycle_#1578.mat,halfC,1578,5399,0.0,24.73,26.09,26.55,
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-27-23_00.56_BCNP1s_protocol_halfC_CAP_(a2)_forexcel_cycle_#1578.mat,CAP,1578,0,1.0,,,,read:KeyError
BOOST_NEGPULSE_1S,10-BOOST CHARGING WITH NEGATIVE PULSES_1s_PERIOD_protocol.zip,08-27-23_02.41_BCNP1s_protocol_ONE_C_charge_IN21700_30T_cycle_#1578.mat,other,1578,209,0.0,24.79,27.68,25.17,
